clothing_name,situation,color,gender,time,category,price
jeans_7630_Purple,Outdoor,Purple,male,night,jeans,2352
blouse_2823_White,Formal,White,female,evening,blouse,2186
shirt_2576_White,Wedding,White,unisex,noon,shirt,9375
hodie_5197_Green,Work,Green,female,evening,hodie,7436
blouse_5449_Black,Party,Black,female,night,blouse,3656
t-shirt_138_Red,Wedding,Red,unisex,night,t-shirt,9036
hodie_9624_Purple,Wedding,Purple,male,night,hodie,8157
waistcoat_4870_White,Formal,White,male,morning,waistcoat,8539
tops_1130_Yellow,Formal,Yellow,unisex,morning,tops,6741
hodie_4034_Black,Wedding,Black,female,evening,hodie,6079
shoes_4510_Black,Casual,Black,female,evening,shoes,4604
shoes_1512_Blue,Work,Blue,unisex,morning,shoes,4949
waistcoat_5965_Green,Party,Green,unisex,morning,waistcoat,3670
suit_4664_Red,Party,Red,female,evening,suit,6434
jeans_3124_Purple,Outdoor,Purple,male,night,jeans,2720
tousers_6918_Yellow,Wedding,Yellow,unisex,evening,tousers,7510
tousers_4729_Green,Formal,Green,female,night,tousers,4695
blouse_8570_Blue,Party,Blue,unisex,noon,blouse,6654
suit_5060_Green,Work,Green,male,noon,suit,2429
suit_5600_Pink,Work,Pink,unisex,evening,suit,1753
skirt_923_Yellow,Wedding,Yellow,female,noon,skirt,9931
shorts_2606_Green,Work,Green,female,night,shorts,4499
tousers_8909_Black,Work,Black,male,morning,tousers,2350
shorts_7421_Green,Wedding,Green,unisex,noon,shorts,7825
tops_564_Pink,Work,Pink,male,evening,tops,8986
dress_2091_Purple,Wedding,Purple,male,night,dress,8801
sport_7489_Pink,Formal,Pink,male,morning,sport,3324
skirt_8043_Yellow,Wedding,Yellow,unisex,morning,skirt,1210
suit_3711_Purple,Outdoor,Purple,unisex,noon,suit,1363
suit_2110_Purple,Party,Purple,female,morning,suit,4452
shoes_7036_Black,Outdoor,Black,female,evening,shoes,3536
waistcoat_1165_Purple,Party,Purple,male,night,waistcoat,6680
hodie_2547_Yellow,Outdoor,Yellow,unisex,morning,hodie,6011
waistcoat_4759_Red,Work,Red,unisex,night,waistcoat,1560
t-shirt_8188_White,Party,White,male,noon,t-shirt,4975
hodie_9616_Green,Outdoor,Green,unisex,noon,hodie,8485
t-shirt_6787_Black,Casual,Black,unisex,morning,t-shirt,1215
skirt_7831_Blue,Casual,Blue,female,morning,skirt,6435
blouse_6666_Purple,Formal,Purple,male,evening,blouse,8566
dress_8038_Yellow,Party,Yellow,female,noon,dress,1614
dress_5669_Blue,Formal,Blue,male,night,dress,7725
jacket_4420_Blue,Party,Blue,female,morning,jacket,4059
waistcoat_171_White,Wedding,White,female,night,waistcoat,1590
hodie_1662_Blue,Casual,Blue,female,night,hodie,3317
suit_5023_Blue,Casual,Blue,male,night,suit,2722
sport_4300_Red,Party,Red,female,night,sport,9787
tops_7224_Blue,Party,Blue,female,morning,tops,4314
tie_4164_Green,Formal,Green,female,evening,tie,7056
dress_7243_Purple,Outdoor,Purple,unisex,morning,dress,3721
coat_1137_Blue,Party,Blue,unisex,night,coat,5248
suit_8521_Black,Party,Black,male,night,suit,9863
tousers_5127_Blue,Outdoor,Blue,female,morning,tousers,7488
shorts_6523_Red,Party,Red,female,morning,shorts,7589
jeans_6528_Red,Party,Red,female,morning,jeans,2458
shorts_6640_White,Wedding,White,female,night,shorts,4253
jeans_6810_Blue,Party,Blue,female,evening,jeans,5224
sport_6637_Blue,Formal,Blue,male,noon,sport,9167
waistcoat_5367_Pink,Wedding,Pink,unisex,night,waistcoat,9397
shirt_3681_Green,Work,Green,female,morning,shirt,4741
tousers_6408_Black,Formal,Black,female,morning,tousers,3972
skirt_1330_Yellow,Party,Yellow,female,morning,skirt,3839
tousers_6139_Pink,Work,Pink,unisex,evening,tousers,2924
waistcoat_2912_Purple,Wedding,Purple,unisex,noon,waistcoat,5094
coat_5196_Yellow,Casual,Yellow,unisex,night,coat,2075
waistcoat_4261_Yellow,Outdoor,Yellow,female,evening,waistcoat,2806
jeans_5506_Red,Outdoor,Red,female,noon,jeans,9859
jacket_1301_Yellow,Outdoor,Yellow,unisex,night,jacket,8135
tie_9777_Green,Formal,Green,female,morning,tie,8716
tops_7788_Red,Outdoor,Red,male,evening,tops,2459
hodie_2029_Green,Party,Green,unisex,night,hodie,2527
skirt_2877_Green,Formal,Green,male,noon,skirt,1242
blouse_132_Green,Wedding,Green,female,morning,blouse,1413
suit_1732_Red,Wedding,Red,female,noon,suit,7003
shorts_7284_White,Work,White,female,night,shorts,1841
waistcoat_4832_Black,Casual,Black,female,evening,waistcoat,9469
tie_1874_Yellow,Work,Yellow,male,morning,tie,2528
dress_4564_Green,Formal,Green,female,noon,dress,6487
waistcoat_8890_Pink,Formal,Pink,female,morning,waistcoat,1457
suit_3720_Pink,Wedding,Pink,male,evening,suit,9499
t-shirt_7215_Purple,Work,Purple,unisex,morning,t-shirt,6279
tie_8395_Red,Formal,Red,male,night,tie,5515
tie_6797_Yellow,Outdoor,Yellow,female,night,tie,5935
coat_3871_White,Wedding,White,male,evening,coat,8559
tops_8922_Green,Party,Green,male,morning,tops,8424
shoes_2671_Pink,Wedding,Pink,unisex,night,shoes,2312
tops_7672_Pink,Formal,Pink,unisex,noon,tops,4588
sport_2389_Black,Work,Black,male,night,sport,9623
hodie_4479_Green,Casual,Green,unisex,night,hodie,7926
tousers_6244_Yellow,Outdoor,Yellow,male,night,tousers,2950
shirt_7151_White,Formal,White,male,evening,shirt,5046
suit_6418_Black,Formal,Black,unisex,evening,suit,9135
sport_4147_Blue,Casual,Blue,male,evening,sport,1122
t-shirt_7067_Yellow,Work,Yellow,female,evening,t-shirt,9842
shorts_7069_Yellow,Work,Yellow,male,morning,shorts,9856
suit_1075_Yellow,Outdoor,Yellow,unisex,evening,suit,1429
hodie_6218_Purple,Outdoor,Purple,unisex,morning,hodie,6262
shorts_5669_Green,Casual,Green,female,night,shorts,7125
blouse_1434_Purple,Outdoor,Purple,female,noon,blouse,2269
shorts_412_Yellow,Wedding,Yellow,male,noon,shorts,5317
jacket_8237_White,Work,White,female,noon,jacket,6032
shorts_3434_Pink,Wedding,Pink,unisex,evening,shorts,3416
t-shirt_2639_Yellow,Casual,Yellow,female,night,t-shirt,5688
suit_7911_White,Outdoor,White,female,noon,suit,3698
skirt_11_Purple,Party,Purple,male,morning,skirt,2399
jeans_4943_Pink,Work,Pink,unisex,evening,jeans,9607
shirt_3562_Pink,Work,Pink,male,noon,shirt,3200
sport_8593_Green,Formal,Green,male,noon,sport,5123
t-shirt_6709_Pink,Work,Pink,unisex,morning,t-shirt,3928
shorts_3509_Red,Outdoor,Red,male,night,shorts,2485
tops_8562_Black,Outdoor,Black,male,evening,tops,4767
sport_2844_Blue,Outdoor,Blue,unisex,evening,sport,6379
tie_1787_Red,Work,Red,female,night,tie,9991
jacket_7174_Purple,Wedding,Purple,female,morning,jacket,2269
skirt_1106_Yellow,Party,Yellow,unisex,morning,skirt,1762
suit_9198_Green,Outdoor,Green,female,night,suit,7314
shorts_600_Red,Wedding,Red,male,evening,shorts,7716
suit_2076_Pink,Casual,Pink,female,night,suit,3949
skirt_7150_White,Formal,White,unisex,morning,skirt,1131
jeans_9115_Red,Outdoor,Red,male,night,jeans,3609
shorts_7870_Pink,Party,Pink,male,noon,shorts,4872
hodie_8685_Green,Formal,Green,unisex,noon,hodie,4364
dress_3186_White,Formal,White,female,night,dress,5193
t-shirt_4302_Black,Work,Black,male,evening,t-shirt,6581
shorts_1576_White,Outdoor,White,female,morning,shorts,1228
hodie_4937_White,Wedding,White,unisex,morning,hodie,1792
skirt_1487_Yellow,Formal,Yellow,male,noon,skirt,4960
coat_9590_Purple,Work,Purple,unisex,noon,coat,5739
dress_5390_Pink,Outdoor,Pink,unisex,night,dress,1792
tops_4607_Black,Party,Black,male,noon,tops,8715
jacket_3473_White,Wedding,White,female,noon,jacket,7391
coat_9921_Pink,Outdoor,Pink,female,evening,coat,3986
coat_1967_Blue,Outdoor,Blue,female,morning,coat,4922
waistcoat_3467_Pink,Party,Pink,unisex,noon,waistcoat,6264
shoes_8490_Red,Outdoor,Red,male,morning,shoes,2896
sport_7936_Blue,Work,Blue,female,morning,sport,9656
shoes_7082_Red,Formal,Red,male,morning,shoes,4566
hodie_5399_Purple,Outdoor,Purple,female,morning,hodie,2283
dress_6265_Purple,Outdoor,Purple,female,noon,dress,8422
sport_5728_Red,Outdoor,Red,female,evening,sport,3881
tousers_269_Purple,Formal,Purple,unisex,noon,tousers,5543
hodie_5689_Green,Formal,Green,female,night,hodie,8006
sport_3390_Red,Wedding,Red,female,morning,sport,7044
coat_3455_Red,Work,Red,male,night,coat,1700
shorts_1995_Purple,Casual,Purple,female,morning,shorts,6116
tousers_8192_Purple,Casual,Purple,male,noon,tousers,9045
hodie_5351_Green,Wedding,Green,male,morning,hodie,7059
t-shirt_3143_Purple,Wedding,Purple,female,night,t-shirt,5414
shirt_709_Green,Wedding,Green,unisex,noon,shirt,4616
coat_905_Blue,Formal,Blue,unisex,evening,coat,4388
sport_6737_Green,Work,Green,female,night,sport,3209
waistcoat_2580_Red,Work,Red,female,evening,waistcoat,3574
tie_2363_Pink,Casual,Pink,male,night,tie,6774
shirt_5352_Yellow,Party,Yellow,male,night,shirt,9804
dress_6465_Pink,Work,Pink,male,noon,dress,2048
tops_7817_Green,Party,Green,unisex,noon,tops,3430
shirt_6675_Yellow,Wedding,Yellow,male,evening,shirt,3005
shorts_4898_Black,Outdoor,Black,unisex,morning,shorts,3108
jacket_7775_Green,Work,Green,male,night,jacket,1870
tousers_8154_Purple,Casual,Purple,male,noon,tousers,4552
shoes_6748_Pink,Casual,Pink,female,evening,shoes,8303
t-shirt_8229_White,Wedding,White,unisex,noon,t-shirt,9762
suit_2566_Black,Work,Black,female,evening,suit,5375
shoes_9072_Purple,Formal,Purple,male,night,shoes,8084
t-shirt_3707_Blue,Wedding,Blue,female,noon,t-shirt,2009
jacket_2230_White,Casual,White,male,evening,jacket,9411
hodie_3389_Blue,Formal,Blue,female,morning,hodie,7421
tops_5012_Yellow,Formal,Yellow,unisex,morning,tops,4468
coat_9677_Purple,Work,Purple,unisex,night,coat,6560
jeans_1029_Blue,Outdoor,Blue,female,noon,jeans,4445
jeans_7072_Yellow,Work,Yellow,male,night,jeans,5912
tie_7207_Yellow,Party,Yellow,female,night,tie,5624
coat_2471_Yellow,Outdoor,Yellow,unisex,night,coat,1064
blouse_2620_Blue,Outdoor,Blue,male,morning,blouse,8801
shirt_4083_Yellow,Casual,Yellow,unisex,night,shirt,2419
tops_9789_Blue,Outdoor,Blue,male,morning,tops,4826
suit_5612_Pink,Outdoor,Pink,unisex,night,suit,9466
jeans_8972_Red,Outdoor,Red,unisex,noon,jeans,4896
jeans_6871_Pink,Formal,Pink,female,morning,jeans,7692
tie_6169_Yellow,Wedding,Yellow,male,noon,tie,9518
skirt_2136_Pink,Wedding,Pink,unisex,evening,skirt,8436
shirt_3290_Pink,Casual,Pink,unisex,morning,shirt,2639
skirt_5844_Blue,Casual,Blue,female,noon,skirt,2837
hodie_444_Black,Party,Black,male,noon,hodie,2340
skirt_8225_Green,Wedding,Green,female,evening,skirt,2933
tie_3968_Yellow,Outdoor,Yellow,male,evening,tie,3847
sport_5379_Yellow,Work,Yellow,female,evening,sport,2464
jeans_4440_Green,Wedding,Green,male,noon,jeans,8230
tops_9021_Green,Work,Green,female,morning,tops,5607
jacket_2919_Green,Wedding,Green,female,evening,jacket,6772
shoes_6069_Yellow,Formal,Yellow,female,night,shoes,8924
suit_9325_Blue,Outdoor,Blue,male,night,suit,9091
jacket_9492_Green,Formal,Green,male,night,jacket,7754
jacket_6535_Black,Casual,Black,female,night,jacket,6939
hodie_6266_White,Formal,White,male,evening,hodie,4244
t-shirt_2907_Blue,Formal,Blue,male,evening,t-shirt,1750
shoes_2518_Red,Formal,Red,male,night,shoes,6938
tops_9337_Green,Formal,Green,male,night,tops,7331
shoes_2862_Green,Work,Green,male,night,shoes,2495
shorts_932_Red,Formal,Red,unisex,morning,shorts,3724
shirt_4771_Red,Formal,Red,unisex,evening,shirt,4246
hodie_8080_White,Wedding,White,female,morning,hodie,5384
jacket_2687_Yellow,Formal,Yellow,female,evening,jacket,2927
shorts_6191_Purple,Work,Purple,female,evening,shorts,2810
t-shirt_8510_Pink,Wedding,Pink,female,morning,t-shirt,2753
tops_2275_Blue,Casual,Blue,male,evening,tops,4475
shirt_4525_Blue,Party,Blue,female,morning,shirt,5909
coat_8857_Pink,Casual,Pink,male,evening,coat,5456
suit_3278_Purple,Work,Purple,male,morning,suit,7231
shoes_4692_Blue,Casual,Blue,female,evening,shoes,3465
shoes_1965_Purple,Work,Purple,male,morning,shoes,4223
dress_5435_Yellow,Formal,Yellow,unisex,night,dress,9281
jeans_6511_Black,Formal,Black,unisex,night,jeans,8561
coat_4434_Pink,Wedding,Pink,male,noon,coat,3300
coat_7911_Green,Wedding,Green,male,night,coat,3951
t-shirt_4027_Red,Wedding,Red,male,evening,t-shirt,9131
dress_4444_Yellow,Wedding,Yellow,male,noon,dress,3687
suit_7960_White,Party,White,female,night,suit,5173
skirt_4041_Purple,Work,Purple,male,morning,skirt,5906
blouse_2783_Blue,Formal,Blue,female,noon,blouse,4920
shorts_1652_Purple,Party,Purple,unisex,evening,shorts,6955
shorts_9146_Green,Formal,Green,male,evening,shorts,2312
blouse_9203_Yellow,Work,Yellow,unisex,night,blouse,9568
jeans_847_Yellow,Work,Yellow,unisex,evening,jeans,7400
blouse_1799_Green,Wedding,Green,unisex,evening,blouse,8341
waistcoat_8106_Green,Wedding,Green,unisex,noon,waistcoat,9025
suit_273_Blue,Party,Blue,male,night,suit,8449
blouse_3751_Yellow,Party,Yellow,male,night,blouse,3612
tie_1029_Green,Party,Green,male,noon,tie,1481
coat_2471_White,Casual,White,unisex,night,coat,9588
blouse_5090_Black,Formal,Black,male,morning,blouse,5356
t-shirt_1820_Pink,Casual,Pink,unisex,noon,t-shirt,1551
shoes_9795_Red,Formal,Red,female,morning,shoes,2890
tie_1444_Black,Work,Black,female,morning,tie,5471
jeans_6051_White,Casual,White,unisex,morning,jeans,4250
shirt_1524_Pink,Wedding,Pink,unisex,noon,shirt,3994
shorts_9710_Pink,Work,Pink,female,night,shorts,1563
shirt_3368_Red,Party,Red,unisex,night,shirt,5954
skirt_4805_Black,Casual,Black,female,noon,skirt,1279
shirt_5603_Yellow,Wedding,Yellow,male,evening,shirt,1101
tie_2391_Yellow,Party,Yellow,male,night,tie,4873
shirt_1119_Purple,Outdoor,Purple,unisex,noon,shirt,2749
shorts_1592_Red,Casual,Red,male,night,shorts,9769
suit_6465_Pink,Formal,Pink,male,noon,suit,3009
hodie_4025_White,Outdoor,White,unisex,evening,hodie,1587
waistcoat_9731_Blue,Party,Blue,female,evening,waistcoat,6918
shorts_4427_White,Outdoor,White,male,morning,shorts,8299
waistcoat_5768_Purple,Outdoor,Purple,unisex,evening,waistcoat,7186
shorts_9998_Blue,Outdoor,Blue,male,morning,shorts,4384
blouse_7337_Blue,Formal,Blue,unisex,night,blouse,7412
tie_7976_Red,Formal,Red,unisex,evening,tie,6100
tops_4134_Pink,Wedding,Pink,female,noon,tops,1335
dress_6315_Yellow,Work,Yellow,unisex,morning,dress,5633
hodie_2444_Black,Casual,Black,female,morning,hodie,7927
waistcoat_4547_Red,Party,Red,unisex,morning,waistcoat,1297
sport_3071_Yellow,Outdoor,Yellow,male,morning,sport,5814
t-shirt_4489_Blue,Outdoor,Blue,unisex,night,t-shirt,9537
t-shirt_9633_Purple,Wedding,Purple,unisex,morning,t-shirt,9895
sport_6619_Red,Outdoor,Red,female,evening,sport,2779
shirt_2119_Yellow,Casual,Yellow,male,night,shirt,4557
jacket_3430_Green,Work,Green,unisex,noon,jacket,7128
shoes_7146_Purple,Outdoor,Purple,unisex,morning,shoes,7595
tousers_86_Black,Work,Black,unisex,night,tousers,6820
shorts_5995_Black,Outdoor,Black,female,noon,shorts,5669
t-shirt_6381_Yellow,Formal,Yellow,female,evening,t-shirt,6883
tops_8145_Green,Party,Green,male,noon,tops,2469
shoes_227_Pink,Casual,Pink,female,morning,shoes,7990
hodie_1234_Red,Casual,Red,female,noon,hodie,5639
hodie_2838_Red,Work,Red,female,morning,hodie,5983
suit_4899_White,Party,White,male,morning,suit,9337
shirt_1209_Purple,Formal,Purple,female,noon,shirt,5009
tousers_7559_Pink,Casual,Pink,unisex,noon,tousers,7746
shorts_628_White,Casual,White,male,morning,shorts,2318
jacket_6336_Blue,Formal,Blue,unisex,night,jacket,6040
skirt_353_Black,Outdoor,Black,female,night,skirt,7124
tops_265_Black,Party,Black,female,night,tops,1014
tie_8826_Purple,Wedding,Purple,unisex,noon,tie,2685
tousers_6860_Blue,Wedding,Blue,female,evening,tousers,8340
t-shirt_5900_Green,Work,Green,male,morning,t-shirt,5927
skirt_9300_Black,Wedding,Black,male,noon,skirt,5854
t-shirt_6359_Pink,Casual,Pink,female,evening,t-shirt,6207
shoes_6937_Black,Formal,Black,unisex,night,shoes,5208
jacket_5979_Pink,Wedding,Pink,unisex,night,jacket,8111
suit_9296_White,Work,White,unisex,morning,suit,9446
shorts_1568_White,Party,White,male,noon,shorts,5497
jeans_1577_Pink,Outdoor,Pink,female,night,jeans,9756
waistcoat_94_Yellow,Work,Yellow,unisex,night,waistcoat,8890
waistcoat_6686_Yellow,Party,Yellow,male,noon,waistcoat,9438
tops_3618_Blue,Work,Blue,female,night,tops,5939
blouse_3420_Green,Outdoor,Green,female,morning,blouse,2463
shoes_1621_White,Party,White,male,night,shoes,5087
waistcoat_2204_Red,Casual,Red,female,evening,waistcoat,9623
shorts_8326_White,Formal,White,unisex,noon,shorts,1130
tousers_4678_Yellow,Casual,Yellow,male,morning,tousers,3098
shirt_6561_Blue,Wedding,Blue,female,evening,shirt,3369
jeans_6590_Blue,Outdoor,Blue,male,night,jeans,7630
tie_744_Black,Work,Black,unisex,noon,tie,5609
coat_5340_Black,Party,Black,unisex,evening,coat,3706
t-shirt_8179_Pink,Work,Pink,female,noon,t-shirt,3096
shoes_8596_Black,Casual,Black,unisex,evening,shoes,5834
tousers_9994_Blue,Formal,Blue,male,evening,tousers,2680
t-shirt_8722_Red,Formal,Red,female,noon,t-shirt,9877
jeans_6060_Black,Casual,Black,unisex,noon,jeans,2632
coat_6869_Pink,Formal,Pink,female,noon,coat,9318
jacket_2348_Black,Wedding,Black,unisex,night,jacket,6895
waistcoat_8385_Green,Work,Green,unisex,night,waistcoat,9194
shorts_8036_White,Work,White,female,evening,shorts,7151
shorts_289_Pink,Casual,Pink,female,night,shorts,8154
skirt_5737_Yellow,Work,Yellow,unisex,noon,skirt,9939
waistcoat_7249_White,Outdoor,White,female,night,waistcoat,9807
tie_7486_Purple,Formal,Purple,male,evening,tie,8597
blouse_7185_Yellow,Party,Yellow,unisex,night,blouse,5722
sport_4267_Yellow,Party,Yellow,unisex,morning,sport,6665
jeans_6522_Red,Wedding,Red,male,evening,jeans,9869
waistcoat_746_Yellow,Outdoor,Yellow,male,morning,waistcoat,2704
tops_635_Green,Casual,Green,unisex,morning,tops,7028
waistcoat_8958_Black,Work,Black,female,evening,waistcoat,7415
waistcoat_9142_Red,Work,Red,male,noon,waistcoat,4154
hodie_9643_Purple,Work,Purple,female,morning,hodie,2565
tie_9629_Yellow,Party,Yellow,unisex,night,tie,9921
waistcoat_3025_Red,Wedding,Red,male,evening,waistcoat,9364
blouse_76_Yellow,Party,Yellow,unisex,night,blouse,7932
jacket_9444_Purple,Work,Purple,female,morning,jacket,7426
dress_7517_Yellow,Wedding,Yellow,unisex,noon,dress,1041
shoes_462_Purple,Work,Purple,female,morning,shoes,6033
suit_9136_Purple,Work,Purple,unisex,night,suit,7698
jacket_179_Green,Work,Green,unisex,noon,jacket,8002
tops_7144_Green,Casual,Green,unisex,evening,tops,6073
dress_8967_Purple,Wedding,Purple,unisex,night,dress,8733
blouse_5597_Blue,Outdoor,Blue,female,night,blouse,3902
jeans_200_Blue,Formal,Blue,male,night,jeans,8454
tie_3615_Green,Wedding,Green,male,evening,tie,3110
jeans_2219_Purple,Casual,Purple,male,evening,jeans,4803
tie_5468_Red,Wedding,Red,unisex,evening,tie,1773
shirt_1560_White,Wedding,White,unisex,noon,shirt,4418
waistcoat_1114_Yellow,Wedding,Yellow,male,evening,waistcoat,3339
tops_1566_Yellow,Wedding,Yellow,unisex,noon,tops,5812
shirt_6021_Red,Work,Red,unisex,evening,shirt,1509
shoes_8554_Purple,Outdoor,Purple,unisex,morning,shoes,7520
waistcoat_2577_Pink,Formal,Pink,unisex,evening,waistcoat,5792
shorts_5195_Red,Formal,Red,male,evening,shorts,6206
blouse_5701_Red,Outdoor,Red,male,night,blouse,4962
jacket_102_Green,Party,Green,unisex,morning,jacket,5753
blouse_3372_Yellow,Work,Yellow,female,night,blouse,9304
skirt_6243_Green,Formal,Green,male,morning,skirt,6636
sport_4354_Black,Outdoor,Black,male,night,sport,6701
jacket_3871_Purple,Wedding,Purple,female,night,jacket,6875
t-shirt_4558_Purple,Outdoor,Purple,male,noon,t-shirt,6971
hodie_6149_Green,Formal,Green,male,morning,hodie,7309
shorts_2511_Green,Wedding,Green,female,night,shorts,1023
sport_2616_Yellow,Outdoor,Yellow,female,evening,sport,4280
hodie_6340_Black,Casual,Black,male,evening,hodie,7970
skirt_7260_Yellow,Work,Yellow,female,morning,skirt,6731
t-shirt_8116_Green,Party,Green,female,morning,t-shirt,6270
jeans_4632_Green,Outdoor,Green,male,night,jeans,3061
shirt_8791_Red,Work,Red,female,morning,shirt,2161
shoes_7452_Purple,Formal,Purple,unisex,night,shoes,4424
skirt_428_White,Outdoor,White,female,noon,skirt,4574
coat_4294_Red,Wedding,Red,female,noon,coat,8684
dress_9271_Black,Wedding,Black,male,night,dress,4876
shorts_2404_Red,Work,Red,unisex,evening,shorts,9814
shoes_4966_Black,Wedding,Black,male,night,shoes,6649
dress_8040_White,Wedding,White,female,morning,dress,6663
suit_7084_Green,Wedding,Green,female,evening,suit,8290
hodie_6740_Black,Party,Black,male,night,hodie,9826
shirt_1260_Blue,Party,Blue,female,night,shirt,7449
dress_2373_Blue,Work,Blue,unisex,night,dress,9571
tie_5194_Purple,Party,Purple,unisex,night,tie,4801
coat_4971_Yellow,Outdoor,Yellow,unisex,noon,coat,2802
coat_2707_White,Formal,White,unisex,noon,coat,1196
tie_4060_Purple,Outdoor,Purple,female,evening,tie,3857
